Id,UID,UTC,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,Source,encounterCount,sightingNum,classifiedAs,classifierUsed,classifier2Used,voteList,spList,freqMax,freqMin,duration,freqBeg,freqEnd,freqRange,dcMean,dcStdDev,freqMean,freqStdDev,freqMedian,freqCenter,freqRelBW,freqMaxMinRatio,freqBegEndRatio,freqQuarter1,freqQuarter2,freqQuarter3,freqSpread,dcQuarter1Mean,dcQuarter2Mean,dcQuarter3Mean,dcQuarter4Mean,freqCOFM,freqStepUp,freqStepDown,freqNumSteps,freqSlopeMean,freqAbsSlopeMean,freqPosSlopeMean,freqNegSlopeMean,freqSlopeRatio,freqBegSweep,freqBegUp,freqBegDwn,freqEndSweep,freqEndUp,freqEndDwn,numSweepsUpDwn,numSweepsDwnUp,numSweepsUpFlat,numSweepsDwnFlat,numSweepsFlatUp,numSweepsFlatDwn,freqSweepUpPercent,freqSweepDwnPercent,freqSweepFlatPercent,numInflections,inflMaxDelta,inflMinDelta,inflMaxMinDelta,inflMeanDelta,inflStdDevDelta,inflMedianDelta,infldur,stepdur,freqPeak,bw3db,bw3dbLow,bw3dbHigh,bw10db,bw10dbLow,bw10dbHigh,rmsSignal,rmsNoise,snr,nCrossings,sweepRate,meanTimeZC,medianTimeZC,varianceTimeZC,whaleTrain,clickType,ici,offlineEventID,latitude,longitude
2804,2804,5/13/2014 17:11,805,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1854-B16h24m05s13may2014-Channel1-20140513_171147.csv              ,1854,AutoEvent3          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.08133-0.0-0.02267-0.312-0.0-0.10533-0.11733-0.15467-0.20667-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18328.125,17390.625,0.193,17390.625,17906.25,937.5,0,0,17827.30263,300.1678533,17859.375,17859.375,0.052493438,1.053908356,0.971204188,17484.375,17812.5,17906.25,515.625,0,0,0,0,0.1265625,0,0,0,2517.361111,14149.30556,12500,-34895.83333,-0.358208955,2,1,0,0,0,1,2,1,0,0,0,0,91.66666667,8.333333333,0,3,0.087,0.02,4.35,0.0535,0.047376154,0.0535,15.54404145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,2805,5/13/2014 17:11,317,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1855-B16h24m05s13may2014-Channel1-20140513_171148.csv              ,1855,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.076-0.0-0.01067-0.25867-0.0-0.388-0.03067-0.028-0.208-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14296.875,11718.75,0.213,14296.875,11718.75,2578.125,0,0,12843.75,726.5625,12796.875,13007.8125,0.198198198,1.22,1.22,13500,12796.875,12375,984.375,0,0,0,0,0.1640625,0,0,0,-12683.92206,13749.26297,8522.727273,-14097.69868,-0.604547413,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,2806,5/13/2014 17:11,680,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1856-B16h24m05s13may2014-Channel1-20140513_171148.csv              ,1856,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.19467-0.0-0.036-0.01867-0.0-0.34933-0.20533-0.124-0.072-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13968.75,12515.625,0.287,13171.875,13968.75,1453.125,0,0,13076.45089,377.9144866,13054.6875,13242.1875,0.109734513,1.116104869,0.94295302,12656.25,12750,12937.5,328.125,0,0,0,0,0.2671875,0,0,0,2639.239618,11009.39955,12283.77525,-12555.2399,-0.978378378,0,0,1,2,1,0,2,2,0,1,0,1,56.52173913,39.13043478,4.347826087,4,0.117,0.02,5.85,0.056333333,0.052880368,0.032,13.93728223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,2807,5/13/2014 17:11,277,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1857-B16h24m05s13may2014-Channel1-20140513_171149.csv              ,1857,AutoEvent3          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.056-0.0-0.03467-0.30267-0.0-0.06267-0.11067-0.20933-0.224-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18328.125,17578.125,0.16,17578.125,18093.75,750,0,0,18064.90385,183.0911954,18093.75,17953.125,0.041775457,1.042666667,0.971502591,18000,18328.125,18000,140.625,0,0,0,0,0.0609375,0,0,0,2906.858766,18460.83604,25641.23377,-15553.97727,-1.64853229,2,1,0,0,0,1,1,1,0,0,0,0,33.33333333,66.66666667,0,2,0.011,0.011,1,0.011,0,0.011,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,2808,5/13/2014 17:11,141,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1858-B16h24m05s13may2014-Channel1-20140513_171150.csv              ,1858,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.17733-0.0-0.02667-0.13733-0.0-0.13867-0.248-0.028-0.244-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,17531.25,14578.125,0.277,14578.125,16500,2953.125,0,0,16590.14423,814.9159717,16804.6875,16054.6875,0.183941606,1.202572347,0.883522727,16265.625,17343.75,17015.625,820.3125,0,0,0,0,0.2484375,0,0,0,6673.83658,15588.60931,25298.23396,-8571.896853,-2.951299391,2,1,0,0,0,1,1,0,0,0,0,0,42.85714286,57.14285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,2809,5/13/2014 17:11,663,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1859-B16h24m05s13may2014-Channel1-20140513_171150.csv              ,1859,AutoEvent3          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.07467-0.0-0.04533-0.30133-0.0-0.09733-0.14933-0.12267-0.20933-)                                                              ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18468.75,17812.5,0.15,18421.875,17906.25,656.25,0,0,18140.625,197.2891053,18140.625,18140.625,0.036175711,1.036842105,1.028795812,18140.625,17859.375,18187.5,210.9375,0,0,0,0,0.01875,0,0,0,-3267.045455,11728.8961,14808.23864,-13121.44886,-1.128552097,0,0,1,2,1,0,1,1,0,0,0,0,22.22222222,77.77777778,0,2,0.023,0.023,1,0.023,0,0.023,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,2810,5/13/2014 17:11,869,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1860-B16h24m05s13may2014-Channel1-20140513_171151.csv              ,1860,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.25467-0.0-0.032-0.08133-0.0-0.15333-0.164-0.06933-0.24533-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18281.25,15937.5,0.448,15937.5,18000,2343.75,0,0,17466.93314,673.0178654,17812.5,17109.375,0.136986301,1.147058824,0.885416667,17203.125,17953.125,18000,750,0,0,0,0,0.2625,0,0,0,4397.208694,9869.340729,13025.97991,-12768.30808,-1.020180577,2,1,0,0,0,1,2,2,2,1,1,2,65,25,10,5,0.064,0.012,5.333333333,0.02975,0.023300572,0.0215,11.16071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,2811,5/13/2014 17:11,395,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1861-B16h24m05s13may2014-Channel1-20140513_171153.csv              ,1861,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.12667-0.0-0.05333-0.272-0.0-0.17733-0.12-0.04133-0.20933-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18890.625,17812.5,0.212,18703.125,18375,1078.125,0,0,18360.9375,352.785701,18351.5625,18351.5625,0.058748404,1.060526316,1.017857143,18750,18328.125,18093.75,632.8125,0,0,0,0,0.103125,0,0,0,-2855.861244,11961.72249,14417.61364,-12797.00413,-1.126639758,2,1,0,0,0,1,1,0,0,0,0,0,10,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,2812,5/13/2014 17:11,311,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1862-B16h24m05s13may2014-Channel1-20140513_171154.csv              ,1862,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.176-0.0-0.07067-0.16533-0.0-0.21867-0.10533-0.05067-0.21333-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13828.125,12656.25,0.183,13734.375,12890.625,1171.875,0,0,13166.66667,373.5803397,12984.375,13242.1875,0.088495575,1.092592593,1.065454545,13546.875,12796.875,12937.5,585.9375,0,0,0,0,0.13125,0,0,0,-4871.323529,9884.692513,14204.54545,-11402.37603,-1.245753114,0,0,1,2,1,0,1,2,1,0,0,1,20,73.33333333,6.666666667,4,0.022,0.01,2.2,0.017666667,0.006658328,0.021,21.8579235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,2813,5/13/2014 17:11,888,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1863-B16h24m05s13may2014-Channel1-20140513_171154.csv              ,1863,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.152-0.0-0.01733-0.21867-0.0-0.14933-0.13067-0.10267-0.22933-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18328.125,17812.5,0.181,17859.375,18140.625,515.625,0,0,18063.61607,147.7831333,18093.75,18070.3125,0.028534371,1.028947368,0.984496124,17906.25,17953.125,18328.125,175.78125,0,0,0,0,0.05625,0,0,0,1348.916414,11707.30802,9429.495426,-16832.38636,-0.560199559,2,1,0,0,0,1,1,0,0,0,0,0,83.33333333,16.66666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,2814,5/13/2014 17:11,367,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1864-B16h24m05s13may2014-Channel1-20140513_171155.csv              ,1864,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.256-0.0-0.02133-0.03333-0.0-0.36133-0.16533-0.076-0.08667-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15796.875,12000,0.544,12375,15796.875,3796.875,0,0,13702.82452,1467.881113,13101.5625,13898.4375,0.273187184,1.31640625,0.783382789,12093.75,13078.125,15515.625,2988.28125,0,0,0,0,0.478125,0,0,0,6309.881907,11409.59225,15580.91693,-10003.27797,-1.557581122,0,0,1,2,1,0,5,5,0,1,0,1,63.63636364,34.09090909,2.272727273,10,0.128,0.011,11.63636364,0.056777778,0.044355884,0.052,18.38235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,2815,5/13/2014 17:11,990,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1865-B16h24m05s13may2014-Channel1-20140513_171156.csv              ,1865,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.148-0.0-0.032-0.20667-0.0-0.13467-0.10933-0.25067-0.11867-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14718.75,13265.625,0.169,13265.625,14718.75,1453.125,0,0,14032.16912,561.5082019,14156.25,13992.1875,0.103852596,1.109540636,0.901273885,13265.625,14203.125,14437.5,1125,0,0,0,0,0.159375,0,0,0,8527.166193,16410.68892,16625.23674,-15767.04545,-1.054429429,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,2816,5/13/2014 17:11,170,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1866-B16h24m05s13may2014-Channel1-20140513_171157.csv              ,1866,AutoEvent3          ,Dd                  ,NWAtlWhist.model                                                                                                                ,,(0.30267-0.0-0.05467-0.07467-0.0-0.12-0.18267-0.044-0.22133-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,17343.75,15234.375,0.203,15234.375,16968.75,2109.375,0,0,16280.27344,731.7543833,16289.0625,16289.0625,0.129496403,1.138461538,0.897790055,15468.75,16265.625,16687.5,972.65625,0,0,0,0,0.215625,0,0,0,9989.461144,12120.14296,18424.67009,-7990.056818,-2.305949821,2,1,0,2,1,0,1,0,0,0,1,0,84.61538462,7.692307692,7.692307692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,2817,5/13/2014 17:11,384,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1867-B16h24m05s13may2014-Channel1-20140513_171157.csv              ,1867,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.23067-0.0-0.00533-0.148-0.0-0.11333-0.212-0.076-0.21467-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,16218.75,13171.875,0.234,13171.875,15703.125,3046.875,0,0,14928.45395,978.8246825,15187.5,14695.3125,0.207336523,1.231316726,0.83880597,14296.875,15187.5,15890.625,1312.5,0,0,0,0,0.31875,0,0,0,9861.198793,16169.06916,16733.74369,-18923.61111,-0.884278565,2,1,0,0,0,1,1,0,0,0,0,0,92.30769231,7.692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,2818,5/13/2014 17:11,831,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1868-B16h24m05s13may2014-Channel1-20140513_171157.csv              ,1868,AutoEvent3          ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.07067-0.0-0.048-0.148-0.0-0.05067-0.17333-0.108-0.40133-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,16781.25,16312.5,0.151,16593.75,16640.625,468.75,0,0,16640.625,116.1786936,16640.625,16546.875,0.028328612,1.028735632,0.997183099,16593.75,16781.25,16593.75,93.75,0,0,0,0,0.0421875,0,0,0,-131.8993506,9364.853896,12926.13636,-11079.54545,-1.166666667,0,0,1,2,1,0,2,2,1,0,0,1,40,50,10,5,0.064,0.012,5.333333333,0.02975,0.023300572,0.0215,33.11258278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,2819,5/13/2014 17:11,503,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1869-B16h24m05s13may2014-Channel1-20140513_171158.csv              ,1869,AutoEvent3          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.01733-0.0-0.03333-0.112-0.0-0.012-0.35333-0.14533-0.32667-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,23812.5,22265.625,0.171,23812.5,22500,1546.875,0,0,22808.82353,519.6202171,22546.875,23039.0625,0.067141404,1.069473684,1.058333333,23343.75,22359.375,22500,656.25,0,0,0,0,0.1359375,0,0,0,-7683.771307,11412.46449,14914.77273,-13888.17149,-1.073919107,0,0,1,2,1,0,2,2,0,0,0,0,21.42857143,78.57142857,0,4,0.022,0.01,2.2,0.017666667,0.006658328,0.021,23.39181287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,2820,5/13/2014 17:11,311,5/13/2014 13:11,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1870-B16h24m05s13may2014-Channel1-20140513_171158.csv              ,1870,AutoEvent3          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.09733-0.0-0.032-0.34933-0.0-0.24533-0.08933-0.04133-0.14533-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14437.5,12421.875,0.16,14437.5,12890.625,2015.625,0,0,13488.28125,608.4127017,13429.6875,13429.6875,0.15008726,1.162264151,1.12,14109.375,13593.75,12984.375,949.21875,0,0,0,0,0.121875,0,0,0,-9307.133838,16182.13384,25781.25,-14705.34674,-1.753188854,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,2821,5/13/2014 17:12,911,5/13/2014 13:12,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1871-B16h24m05s13may2014-Channel1-20140513_171159.csv              ,1871,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.068-0.0-0.028-0.27067-0.0-0.104-0.144-0.108-0.27733-)                                                                        ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18140.625,17718.75,0.192,17953.125,17718.75,421.875,0,0,17958.05921,116.816848,17953.125,17929.6875,0.023529412,1.023809524,1.013227513,17859.375,18046.875,17906.25,164.0625,0,0,0,0,0.0796875,0,0,0,-1204.755892,9964.225589,13139.20455,-12565.10417,-1.045690061,0,0,1,0,0,1,2,2,0,1,0,1,33.33333333,58.33333333,8.333333333,4,0.074,0.021,3.523809524,0.049666667,0.026764404,0.054,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,2822,5/13/2014 17:12,351,5/13/2014 13:12,8/4/2023 14:33,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter1872-B16h24m05s13may2014-Channel1-20140513_171201.csv              ,1872,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.12533-0.0-0.032-0.22533-0.0-0.14533-0.192-0.072-0.208-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18187.5,17765.625,0.247,17953.125,18093.75,421.875,0,0,17992.1875,105.8736942,18000,17976.5625,0.023468057,1.023746702,0.992227979,18000,17906.25,18046.875,152.34375,0,0,0,0,0.1171875,0,0,0,663.9081028,10082.13933,11234.50413,-15472.80844,-0.726080477,2,1,0,2,1,0,2,2,1,0,1,0,53.33333333,33.33333333,13.33333333,4,0.107,0.032,3.34375,0.057333333,0.043015501,0.033,16.19433198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
